immune_escape,matched_vacc,name,rt,max_t,income_group,target_pop,hs_constraints,dt,seeding_cases,age_groups_covered,age_groups_covered_d2,t_d2,age_groups_covered_d3,age_groups_covered_d4,age_groups_covered_d5,max_coverage,vacc_period,vfr,vfr_time1,vfr_time2,vaccine,k,hl_l,hl_s,period_s,period_l,ab_50,ab_50_severe,std10,max_ab,mu_ab_infection,std10_infection,mu_ab_inf_scal_vfr,repetition,b1,hosp_scal,ICU_scal,vaccine_doses,vfr2,vacc_start,vfr2_time1,vacc_on,mu_ab_d1,mu_ab_d2,matched_vacc_level,scenario_name,vfr2_time2,index
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,363
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,364
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,365
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,366
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,367
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,368
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,369
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,370
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,371
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,372
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,1.5,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,373
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,1.5,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,374
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,1.5,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,375
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,376
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,377
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,378
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,379
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,380
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,2,3830,4010,1,0.435,0.435,1,partially-matched,4070,381
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,382
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,383
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,384
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,385
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,386
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,2,3830,4010,1,0.435,0.435,1,partially-matched,4070,387
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,2,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,388
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,2,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,389
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,2,2,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,390
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,1.5,5475,3890,0,0.435,0.435,1,no vaccine,3950,391
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,1.5,5475,3950,0,0.435,0.435,1,no vaccine,4010,392
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,1.5,5475,4010,0,0.435,0.435,1,no vaccine,4070,393
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,2,5475,3890,0,0.435,0.435,1,no vaccine,3950,394
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,2,5475,3950,0,0.435,0.435,1,no vaccine,4010,395
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,1,0.04,1,1,1,2,5475,4010,0,0.435,0.435,1,no vaccine,4070,396
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,397
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,398
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,399
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,400
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,401
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,402
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,403
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,404
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,405
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,406
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,407
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,408
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,1.5,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,409
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,1.5,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,410
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,1.5,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,411
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,412
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,413
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,414
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,415
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,416
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,2,3830,4010,1,0.435,0.435,1,partially-matched,4070,417
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,418
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,419
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,420
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,421
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,422
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,2,3830,4010,1,0.435,0.435,1,partially-matched,4070,423
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,2,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,424
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,2,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,425
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,2,2,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,426
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,1.5,5475,3890,0,0.435,0.435,1,no vaccine,3950,427
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,1.5,5475,3950,0,0.435,0.435,1,no vaccine,4010,428
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,1.5,5475,4010,0,0.435,0.435,1,no vaccine,4070,429
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,2,5475,3890,0,0.435,0.435,1,no vaccine,3950,430
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,2,5475,3950,0,0.435,0.435,1,no vaccine,4010,431
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,2,0.04,1,1,1,2,5475,4010,0,0.435,0.435,1,no vaccine,4070,432
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,1,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,433
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,1,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,434
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,1,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,435
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,1,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,436
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,1,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,437
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,1,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,438
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,2,1.5,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,439
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,2,1.5,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,440
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,2,1.5,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,441
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,2,1.5,3830,3890,1,0.435,0.435,1,partially-matched,3950,442
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,2,1.5,3830,3950,1,0.435,0.435,1,partially-matched,4010,443
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,2,1.5,3830,4010,1,0.435,0.435,1,partially-matched,4070,444
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,2,1.5,3830,3890,1,0.652,0.652,1,"partially-matched d1, well-matched d2",3950,445
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,2,1.5,3830,3950,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4010,446
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,2,1.5,3830,4010,1,0.652,0.652,1,"partially-matched d1, well-matched d2",4070,447
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,1,2,3830,3890,1,0.2175,0.435,0.5,unmatched,3950,448
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,1,2,3830,3950,1,0.2175,0.435,0.5,unmatched,4010,449
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,1,2,3830,4010,1,0.2175,0.435,0.5,unmatched,4070,450
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,1,2,3830,3890,1,0.435,0.435,1,partially-matched,3950,451
1,1,scenario3,3.5,5475,HIC,1000000,Absent,0.25,10,4,2,180,14,14,14,0.6,90,1,1,30,vaccine,2.5,1000,35,75,565,0.091,0.021,0.44,5,0.6519230769230768,0.44,1,3,0.04,1,1,1,2,3830,3950,1,0.435,0.435,1,partially-matched,4010,452
